DIST_CODE,DISTRICT,year,month,T_C_mean,Tmin_C_mean,Tmax_C_mean,Tmax_C_max,RH_mean,RH_min,RH_max,SM1_mean,SM2_mean,HI_mean_C,HI_max_C,P_total_mm,RX1day,RX5day,Rain_days,SDII,CDD,CWD,R95p,R99p,TX90p,WSDI_like,SPI_1,SPI_3,SPI_6,SPI_12,SSI_3,SSI_6,SSI_12
110012,Senanga,1982,1,22.965376352609393,19.25144581053105,27.77676194926587,30.483956339072027,79.4799784551306,70.94236028750663,88.41638993365811,0.34744823253214724,0.34308640803874757,23.100309970542657,25.537059829043656,176.586596787747,28.83410105327309,67.13368574534516,23,7.677678121206391,3,8,86.2218086818499,28.83410105327309,3.225806451612903,0,1.1644502219121817,0.7332042663116751,-0.027918044758512013,-0.7246497470673061,1.0128853451705018,-0.007436656350721595,0.6023496751029676
110012,Senanga,1982,2,22.983448215059514,19.250263411098786,27.499794924906016,30.745976923097334,78.61498835726277,65.8675302784615,87.75777764914022,0.3416053497892747,0.34314567896629217,23.14505237733423,26.982017369530677,107.16699606243472,13.055555124208006,36.74351423937051,21,5.103190288687368,2,10,13.055555124208006,,7.142857142857142,0,0.8480823125443542,0.8460650260499581,0.29328771852813107,-1.441308793935862,1.5005347608620325,0.6798595554326843,0.435364574840006
110012,Senanga,1982,3,23.95385916125519,19.032105027360434,29.190792462565845,31.74685178019855,63.91640658443774,51.32880387378318,86.64981153111559,0.246060011485394,0.2711969010219228,24.915351887053173,26.89479365811781,50.91854754108252,22.2395139662018,27.717763901980987,6,8.48642459018042,19,3,22.2395139662018,22.2395139662018,29.03225806451613,6,0.4824520316657072,0.86013041507288,0.42546042931209294,-2.364173617466345,1.4588500821691492,1.1010645513530666,-0.19823718558842227
110012,Senanga,1982,4,23.36338093474723,18.28067405520844,28.811685674077786,31.368140037233427,56.309973467242365,38.94065551353903,73.93501366741967,0.17139633785931715,0.18700295112849474,24.91034462619994,25.995714091979952,51.30905974154481,31.673151466788102,38.7714501436577,7,7.329865677363544,12,3,31.673151466788102,31.673151466788102,10.0,0,0.48567954024321636,0.5685013592357437,0.516719901237117,-2.0990096987976328,0.7749258658648281,1.2834188455111886,-0.39942223457631937
110012,Senanga,1982,5,21.017418360872416,15.05652686690718,27.353585057082277,28.633861290713494,42.677122908844815,33.79019870125391,62.23799601484188,0.10755124066960473,0.14790131751353489,24.972737620208356,25.405080993541585,0.0166169042007849,0.011883604082044,0.016616904200781348,0,,31,0,,,0.0,0,-0.5732027554647764,0.20558055360067456,0.3815385919915952,-2.099016207219638,-0.13432463354022278,0.9814884002979534,-0.46600412968238125
110012,Senanga,1982,6,19.73967811239533,13.7173557095394,26.163674927921623,30.877899066571395,39.65041470235368,29.021579806642464,45.59906930982865,0.09677846422902055,0.12862507596012032,25.327841709425904,26.003783656436497,0.0,0.0,0.0,0,,30,0,,,6.666666666666667,0,-0.6172997419177134,-0.07249107528405081,0.26472256016701284,-2.099016207219638,-0.7142517363171983,0.5363199005496978,-0.4837501922870902
110012,Senanga,1982,7,18.674235970605057,12.530647425473196,25.16659872489405,29.854777656864076,38.77784946420949,27.763934846741964,56.17289865216153,0.09603142147445713,0.12142061527302295,25.79655619951727,28.053850200605662,0.0107044902448579,0.0107044902448579,0.010704490244854347,0,,31,0,,,32.25806451612903,9,-0.5806352276584006,-1.1769878189304688,-0.32620221532740884,-2.0989269082075723,-1.0070284285030093,-0.16314637582491232,-0.4865910194780208
110012,Senanga,1982,8,21.361597159004624,14.353598932707103,28.39354393695623,32.60003071153042,30.409341498530335,21.85692606026033,39.696556008496174,0.09425739047942569,0.1168404883835983,24.593287059759323,25.109506107997642,0.016036217027344202,0.0098862339671176,0.01603621702734065,0,,31,0,,,3.225806451612903,0,-0.5738556065563123,-1.1777040887109753,-0.8979428468920442,-2.0987931333463443,-1.0586722127967345,-0.8512927067702186,-0.48881932173629367
110012,Senanga,1982,9,24.819024766604993,18.119657797181794,31.64608305862986,34.35756457171916,28.462833102760236,15.31124232019271,56.495081538765845,0.09660693444998499,0.11395369979556423,25.266966745282968,26.070442512773738,0.0099635114745746,0.0049817557372873,0.01603621702734065,0,,30,0,,,0.0,0,-0.5817239787473049,-1.1665296329970447,-1.358585201944877,-2.0987100187779872,-1.059338569554313,-1.2670858545987391,-0.47463397706348615
110012,Senanga,1982,10,24.941094984176228,19.271516968071378,30.85784328820512,33.660143450854,47.34579127889206,23.056169626572792,76.21255838554431,0.16848160109230773,0.14497404183346305,25.45001348371195,26.80106799934618,34.51400191413545,11.13656056601348,18.352935652319495,5,6.90280038282709,11,3,,,0.0,0,0.33028175738057675,-0.20803029339858226,-1.5937065550297442,-1.9277938140495379,-0.7778850106004102,-1.2751949387306052,-0.017908599733611384
110012,Senanga,1982,11,24.281674739021803,19.853497986265772,29.507997597049258,33.92056176517538,66.71883245145891,49.83802170199728,82.39180543853121,0.24644166453499583,0.2109930769353477,24.939796472726094,27.66570400452427,115.57668724505807,16.53998872335641,38.46960504276249,22,5.253485783866275,3,15,16.53998872335641,,0.0,0,0.8917844814291159,0.38904478912497487,-0.6055332150239549,-1.4548841985632843,-0.18668143076548807,-0.8887881300668653,0.2035178542077846
110012,Senanga,1982,12,24.27218355048055,19.60828856178859,29.420083296556534,31.60126752919378,70.59643297659943,57.975606249394986,84.82833675735516,0.2993914291677823,0.29100882225063956,24.958003486842042,26.869832335450102,127.77708011524449,12.75925188066356,36.596192833760405,25,5.11108320460978,3,10,12.75925188066356,,12.903225806451612,0,0.9520049726314247,0.7384470749070005,-0.06662798328353438,-0.8540460950789541,0.6010932585457135,-0.32509894979794574,0.5141800670975225
110012,Senanga,1983,1,23.486493725276894,19.617976986249413,28.10859117589105,31.49783630787041,76.98717060885117,60.81585026551244,91.58532762336128,0.33261256048439497,0.3256253896445724,23.6252566423227,27.170913984276474,174.41277709218315,28.686386222290366,62.483124661113344,22,7.927853504190143,4,16,65.3448573310584,50.9412350944881,25.806451612903224,0,1.1557658280374878,1.016804566271781,0.43769228129180704,-0.8689662005314076,1.2387071733639419,0.33309302896267107,0.40599333904378837
110012,Senanga,1983,2,24.30303009948801,19.728538394756185,29.489006528891302,33.9944308585555,68.10594602684016,43.09716335905832,86.50791260360637,0.28899955711098235,0.3116816911164997,24.703635202218948,27.642084120949086,81.20056142552104,15.852302046055753,39.18184800712674,15,5.413370761701403,7,13,15.852302046055753,,42.857142857142854,11,0.6987537872403566,0.9545614047457035,0.627932646356593,-1.0498156230634814,1.4040355464648706,0.8748848748374594,0.022374142810617892
110012,Senanga,1983,3,24.10558351766677,19.796382924110215,29.100076440622733,31.16811049220836,69.15586902831227,51.70421966177556,90.04174903585336,0.2673776482318433,0.2741050017164724,24.83921311889357,26.750188396898565,102.64653854156178,22.5903742743133,48.564232356783634,11,9.331503503778343,8,5,80.91529969028393,44.23637255438583,16.129032258064516,0,0.8237572746099893,0.906845699983004,0.8430955138768689,-0.6942378141945961,1.2796688074516986,1.349985783087474,0.17782954530354966
110012,Senanga,1983,4,23.828787332866668,18.970952930289535,29.244270634271913,31.058484651714423,58.69322858073499,41.09984817926711,78.61295878731791,0.18910180181423197,0.2144521900935363,25.147165301981396,26.274802981062763,66.81227326312847,19.4582221581532,41.83639486255308,9,7.4235859181253865,9,4,19.4582221581532,,6.666666666666667,0,0.6034286340416728,0.674533055221796,0.9061232814109419,-0.5912115364073145,0.7221599925813456,1.4073532079481446,0.306943764584622
110012,Senanga,1983,5,22.67820436248361,16.764412122815667,29.07556739552274,31.34398436909005,44.223404696811386,25.662446106689472,61.32281748662203,0.10882484058977542,0.15393972484573218,25.04919627613972,25.803691108435324,0.2715906538223371,0.1508685128826104,0.25263217709735153,0,,31,0,,,29.03225806451613,8,-0.4767233688510501,0.45291475591840874,0.6710383892338772,-0.5895299918427324,0.02221948910866741,1.0244896794254779,0.3162312850804393
110012,Senanga,1983,6,20.224216990649957,14.271039897499943,26.732535563388904,28.575994193742037,41.056555574696404,32.27559784785807,54.95831378700301,0.09732516645285104,0.13077427754333557,25.15655477082811,25.835278686868506,0.0054908815947208,0.0054908815947208,0.005490881594727878,0,,30,0,,,10.0,0,-0.5896134180100057,0.028628530235447633,0.3695584566962804,-0.5894937841597235,-0.6383982824151,0.4623214784704711,0.3202180222249121
110012,Senanga,1983,7,19.46837665234741,13.153903665643442,26.06492623705695,28.699339293863503,37.14960039900755,25.649378537522637,49.54664342940774,0.09576255780974352,0.12189315351033042,25.120909056658185,26.4625081921923,0.0,0.0,0.005490881594727878,0,,31,0,,,3.225806451612903,0,-0.6172997419177134,-1.054673078834687,-0.1628328817850344,-0.5895643713235372,-1.001001419546003,-0.19661850542798312,0.318257377632315
110012,Senanga,1983,8,20.241244759478,13.164278147706552,27.272579009809146,31.78250886346788,29.032951741156346,15.60917011219008,39.42143991008124,0.09447338896226345,0.11693358593610471,24.534303862995912,25.691131741014512,0.0,0.0,0.0,0,,31,0,,,0.0,0,-0.6172997419177134,-1.2169989248316284,-0.5055361061408516,-0.5896701181240392,-1.0567537607827502,-0.7378094222962447,0.31983251147509706
110012,Senanga,1983,9,26.250894855557803,18.910941176296706,33.54579981157143,36.649336021819366,21.980668321092416,11.756542748546142,29.474214180294727,0.09300920449284966,0.11381063137611201,25.88922689926998,27.69753367631823,0.0,0.0,0.0,0,,30,0,,,30.0,8,-0.6172997419177134,-1.2607264874417548,-1.1885096593038607,-0.5897358208141277,-1.0735203562606275,-1.2229195688542787,0.29359665028656795
110012,Senanga,1983,10,26.302841817066938,20.505551683124278,32.48962379116079,36.85684990911811,41.944494367894116,18.260809999660488,74.21064895920911,0.1547714091532708,0.13292981597932613,26.21535046790895,28.514192221663034,51.10710713727747,10.32388633907673,31.96357033073066,8,6.388388392159683,15,4,,,12.903225806451612,0,0.4840123072570177,-0.07403733121108258,-1.3583226870123792,-0.48117377624996915,-0.8442835026321025,-1.3184300950598262,0.19361730306866892
110012,Senanga,1983,11,25.263767834805368,20.229556723327157,31.03464517493722,34.455896725208504,60.35495550710906,38.33152387099853,78.2216372359472,0.21520713160190721,0.17830259816257527,25.905901062690834,27.257813398113374,77.19179240268299,10.81247928066992,30.40468692000168,19,4.062725915930684,3,13,,,0.0,0,0.6732830355651399,0.3112363886547725,-0.7287377795156325,-0.7349684861646859,-0.3752585570627477,-1.0224641067338438,-0.0341554536652928
110012,Senanga,1983,12,22.604212639148095,18.89696699581648,27.192865980558256,29.420482659716285,77.96953974775371,66.26769962986528,87.91894405654747,0.3389746297418845,0.322586806613307,22.886299462502237,25.18952369996883,211.77872169578123,23.44211182294432,51.82263413029632,26,8.14533544983774,2,14,63.022753707562806,23.44211182294432,0.0,0,1.2973470638110065,0.8710126199552356,0.132859864413614,-0.19114298860308224,0.5802648754684592,-0.35017155173870973,0.2544986054311195
110012,Senanga,1984,1,23.309577403338093,18.712949816631177,28.42912603008697,29.952627627493484,73.26275798786747,57.60651534217664,83.3758629303312,0.3174675750206138,0.31947476255117135,23.95048602116563,25.631683894053236,114.17065001061586,15.971588678951347,57.08457181614926,14,8.155046429329705,7,7,55.55734434100738,,0.0,0,0.8846104082723485,0.9907232533102194,0.4424947314073707,-0.576772155280962,1.21230492220198,0.26663359422455213,0.1440562595452041
110012,Senanga,1984,2,22.72929525310435,18.73195384730509,27.54832551379319,31.727003668902864,75.10016500017328,56.12904412374312,90.55860583166842,0.3299120433840771,0.3352327614809392,23.11287141601304,26.214681956311317,135.99665222990237,13.792446182377232,50.89106446405729,18,7.555369568327909,5,11,27.08199287889547,,10.344827586206897,0,0.9907115518983686,1.092352410932337,0.7499180086312442,-0.2251483571619125,1.6579091404506108,0.9216470685832208,0.44240391863221457
110012,Senanga,1984,3,23.16518755713834,18.934694299355087,28.061793546260546,31.069049329260217,71.54436349551624,51.48707621223446,84.21432907738154,0.277589141836343,0.2799585846269666,23.899230585647555,25.791900968913776,175.97982783656025,23.17408601075527,76.94567059449196,22,7.999083083480011,6,16,59.804535698357384,45.16999251585098,6.451612903225806,0,1.1620323495685434,1.0314979662913526,1.0858727892463456,0.21979086441491505,1.4194395585908075,1.435166593884523,0.5168695766796964
110012,Senanga,1984,4,22.930401014009686,18.022721104732536,28.32856861799937,30.29204661933756,56.62401245867553,40.17694357503155,89.95260791702252,0.21633755545527553,0.25856227185984887,24.613503209035645,25.551472748542015,34.55355047433788,19.77396162407596,44.00876988769861,6,5.758925079056314,18,3,19.77396162407596,,0.0,0,0.3306970323922229,0.8838622702672465,1.0565161971763053,0.027424410232013655,1.026570913214401,1.606449663315852,0.7154818851088564
110012,Senanga,1984,5,21.791397036880504,16.43293435860756,27.449627238832512,30.90483760488558,46.73744272742117,37.0761381418936,56.23753101460255,0.1086001678077518,0.16627791796955751,25.20378437216686,27.92787632480583,0.14017760015026348,0.1244365549130719,2.0772184242630605,0,,31,0,,,9.67741935483871,0,-0.51017050149406,0.5719810106710236,0.9141628034371544,0.026630295643153234,0.16682128459687418,1.3098586132305405,0.7138434953485807
110012,Senanga,1984,6,18.623011747874916,13.176963387061651,24.574655705121927,27.8625444314547,44.66404683969342,36.94609100753212,50.23137890331841,0.09975970615608816,0.14108674222083512,25.900048066432298,27.394311370043607,0.0002858708655906,0.0002858708655906,0.00028587086560392266,0,,30,0,,,0.0,0,-0.6093619960017318,-0.20659304346469867,0.4587001340667778,0.026598840547639495,-0.5240083009607055,0.6443391869444429,0.7315969805943059
110012,Senanga,1984,7,18.614167101296157,12.27126435019393,25.26116665508756,28.139288430058,37.166985290521644,21.80090372085961,47.3640085754227,0.09701162356019424,0.12845057032809923,25.354770360176907,26.156430665643583,0.0,0.0,0.0,0,,31,0,,,0.0,0,-0.6172997419177134,-1.1015139539110148,0.15250419382413485,0.026598840547639495,-0.9875642008150508,0.031009064650996097,0.7407055896435103
110012,Senanga,1984,8,21.203215686712866,14.174838899862815,28.29892568562397,32.80242480623433,30.21494216885485,22.114775200183903,44.83534531224825,0.09510298137379634,0.12047680904264106,24.70039522518704,25.722327065223908,0.0,0.0,0.0,0,,31,0,,,6.451612903225806,0,-0.6172997419177134,-1.2478537053006429,-0.3209556894710141,0.026598840547639495,-1.039997903225985,-0.6222528217455314,0.7452967900146154
110012,Senanga,1984,9,26.12086439292145,18.96449126728134,33.36064824521268,35.5289697705544,25.343923664216717,17.259970951576307,43.55537997165706,0.09811497381959168,0.11563972026964396,25.788352433126075,26.58238968602467,0.0204134145897136,0.0084795728422185,0.02041341458972692,0,,30,0,,,10.0,0,-0.5692315498478375,-1.186221987665423,-1.5912830021989854,0.02672220279828701,-1.0463873390020622,-1.1215675950098487,0.7825297832945554
110012,Senanga,1984,10,26.901774706677127,20.987611310480432,33.119635377591095,35.725481256108694,38.11806048546979,16.550572381603928,64.8486501601946,0.11841259018230799,0.11540980753610065,26.671822109727923,27.472581731195177,29.450083684951437,10.980922809109712,13.623847373311966,8,3.6812604606189296,10,2,,,0.0,0,0.27447812535191135,-0.2581227371391298,-1.6806949382070724,-0.10535386486309095,-0.9632491293714053,-1.3940044719849476,0.5173890031731366
110012,Senanga,1984,11,24.150723595832083,19.2799774994537,29.714945613152324,33.24698414342938,65.27949420037035,47.11506673322917,78.98928435317194,0.2293624619192469,0.17575524847144514,25.04897385126906,27.42807715846559,95.44874869102102,18.64902577789949,42.72757733881165,14,6.817767763644359,6,3,50.40832330916511,,0.0,0,0.7836894179193172,0.2984006502972457,-0.7492028161026902,0.006145936959804203,-0.4416795649874811,-1.058031901840302,0.6206144496930902
110012,Senanga,1984,12,23.047595853180905,19.04847999389718,27.902034290531805,30.34182358833477,74.57126212977829,50.01432682281112,89.0242419553086,0.3062151872620185,0.29072987400327305,23.427422715220196,25.816297947545408,145.592813482554,16.063609980401164,41.95879413249403,21,6.932991118216857,4,11,44.70278305506244,,0.0,0,1.0342248435875685,0.7215283591756577,-0.09232980393665227,-0.406642018346257,0.3667455624777244,-0.4836524639706607,0.38172153784159973
110012,Senanga,1985,1,23.243025426926437,19.176879198314726,28.165413370526156,31.272192146536373,74.9131252565796,46.23443374101662,85.46982544074316,0.3166795495826535,0.3106143549477717,23.584965399357205,26.322191396920985,154.55472031936802,19.111829197505887,47.48324300770594,27,5.724248900717334,2,22,33.44176463409072,,22.58064516129032,0,1.0733922400242017,0.9770408468403088,0.36882957060419674,-0.15194240616377946,1.1369705866327684,0.12748529411110274,0.3759749903659191
110012,Senanga,1985,2,22.435086404813934,18.608567245385156,26.88007691421723,29.815085833509148,73.75216894150456,54.53899854909096,93.65891479085718,0.31630608056746395,0.3339594489771506,22.86216547241714,25.344770338821533,143.04184193193868,26.35975183260779,70.09533524961662,14,10.217274423709906,9,8,98.9476610894362,26.35975183260779,0.0,0,1.0228233531321236,1.060841597830921,0.7032851354648025,-0.10843003597135885,1.4747280777245155,0.7428940548244637,0.27675571708917324
110012,Senanga,1985,3,23.34499315005689,19.13812715024876,28.273953455144337,29.90271351870716,72.87997150393225,56.460923177751,84.25413793213366,0.2732312347182957,0.2751881267733837,24.094051410469643,25.503920813389144,114.52866476609113,10.822947843830576,39.82818815229878,19,6.027824461373217,4,8,,,0.0,0,0.886441993502702,1.006811867342897,0.9331999706303777,-0.4972837333993599,1.3465924280854888,1.230084702212618,0.2449763874608214
110012,Senanga,1985,4,22.53020323139926,17.584342602182165,27.827254647389402,30.03841782912861,56.69832041511164,39.17013806001466,83.94919422297818,0.17404884470250792,0.2113338286444429,24.61085024724968,25.468144961664425,41.42101486680566,9.509141337903833,23.663892148827394,8,5.177626858350708,6,4,,,0.0,0,0.39880524537504575,0.7853798312847022,0.9557628051233505,-0.45274288612575875,0.7925024352605445,1.3848702299462614,-0.06340716504875034
110012,Senanga,1985,5,20.914108297054575,15.085850509526082,26.834053661484898,30.363641025975998,44.90944918917358,33.651425051941246,60.92069956687638,0.10428707770137156,0.15169174308014324,25.113240272925704,25.960964503771567,2.258364498922106,2.159440663720702,2.238289807042122,1,2.258364498922106,26,1,,,3.225806451612903,0,-0.2875070845045571,0.416055646133081,0.7729842719008244,-0.43906218092923444,-0.031146356740751016,1.0368982192563057,-0.09485967390094323
110012,Senanga,1985,6,17.761348790662204,11.38526142414131,24.38318485953664,27.19126950623939,41.0881311564733,30.2042438306741,56.54741662633917,0.0982813952302328,0.1317916946264769,26.098999870724437,27.446607811913804,0.0,0.0,0.0,0,,30,0,,,0.0,0,-0.6172997419177134,-0.12960043170074617,0.4463341953543324,-0.43906402546740486,-0.7107893227355154,0.4584059751097816,-0.10564001614628324
110012,Senanga,1985,7,18.10458309337382,11.500544043693077,24.894460964617547,28.141894324249577,36.66980009274928,22.025197834904187,47.0480117341575,0.09613375119555546,0.12301256927964985,25.725147155695787,28.382885601034488,0.0,0.0,0.0,0,,31,0,,,0.0,0,-0.6172997419177134,-0.8230534510688028,0.011559779302698837,-0.43906402546740486,-1.0134729113674315,-0.15517411016340024,-0.11204175773731992
110012,Senanga,1985,8,21.050909257738663,14.53296208730207,27.69033938483347,30.288110575341918,31.232589921909614,23.15880761000624,39.10184810619511,0.09454931481999848,0.11766047048195485,24.64577784215918,25.653322630516552,0.0,0.0,0.0,0,,31,0,,,0.0,0,-0.6172997419177134,-1.2607264874417548,-0.5632395737120229,-0.43906402546740486,-1.0513020518011482,-0.7721232256410625,-0.116079281126579
110012,Senanga,1985,9,25.293309162968193,18.247410801201383,32.36618585239601,34.9125994733307,26.089976219526086,14.618231556512118,39.13997861847253,0.09332415780078776,0.11436633279510529,25.426865702506856,26.43399603668993,0.0,0.0,0.0,0,,30,0,,,0.0,0,-0.6172997419177134,-1.2607264874417548,-1.457093206355924,-0.4391957411750058,-1.0705598662669809,-1.2726423940114497,-0.15101552857890452
110012,Senanga,1985,10,26.129012157763476,20.1273005327372,32.37567442975859,35.28081579943947,36.19389751586757,17.607565043733132,72.64769869114755,0.1215016590749269,0.11476221438592024,26.018001467139197,27.197616448773058,22.190321003664472,7.277182774019256,9.850113089338015,6,3.698386833944079,13,2,,,0.0,0,0.18295799326032494,-0.3422113898061432,-1.7849356674570482,-0.4861975580139966,-0.9720109324544731,-1.418833828507275,-0.12848899556109608
110012,Senanga,1985,11,25.4308954699518,19.835510090761684,31.519004201532123,34.66679675638291,48.277410131600725,25.80753493345324,77.09250781465715,0.16868680422266508,0.13701483054812588,25.833268550295486,27.342635647337136,52.13761629657938,30.07548238987864,38.4088390359135,6,8.689602716096564,15,2,30.07548238987864,30.07548238987864,0.0,0,0.49247842984064394,0.06954435607193327,-1.1205269889737048,-0.7734721946915906,-0.6840025333814821,-1.2396674604355062,-0.570956371327617
110012,Senanga,1985,12,23.400960216613605,19.271013540557355,28.318672168299173,31.650527323517743,73.04207629638731,50.58308320355333,91.56796400917574,0.3107744770082089,0.28909668762538304,23.82491225105116,26.942696958047097,152.1560172243091,18.014137493137977,70.06639151128255,21,7.245524629729005,4,7,18.014137493137977,,9.67741935483871,0,1.0630398465423805,0.6139121940445323,-0.2565218827916843,-0.7291553998564075,0.1607457689610524,-0.648490824150427,-0.5377084916022095
110012,Senanga,1986,1,22.74054552749226,18.946994401970443,27.35040302207414,30.51952552521573,74.47210121627565,57.37105759116845,92.2113529832306,0.3114349906882397,0.30911402871544796,23.24021138490642,25.65727361218759,192.1720114120261,23.157614946049637,67.983949717122,20,9.608600570601306,4,6,96.15340279682681,23.157614946049637,3.225806451612903,0,1.2250036748992237,0.9786255462308432,0.35219853170815507,-0.48055226745045354,0.8985964192770066,-0.04950161713105108,-0.5759535852552266
110012,Senanga,1986,2,22.476935770882452,18.56867249157634,27.140042891414783,29.172400105339207,77.16226648681766,59.97751495274232,92.16857526584396,0.32930421070903826,0.33167396760366186,22.696367845546664,25.098930380886046,129.40510001753265,16.921846903895783,44.666113714863236,16,8.08781875109579,4,6,45.145002707101646,,0.0,0,0.9597836637329532,1.1117581364117175,0.6600240444667675,-0.5696384942959494,1.5225609273566711,0.6036095737930035,-0.48116683300650465
110012,Senanga,1986,3,22.422467108499188,18.399105118493637,27.38938456824657,29.68631865090924,75.13471683313847,55.239443346738256,86.7802824626852,0.31261361744889865,0.31226117694128097,23.00536364155468,25.059977428347302,168.8378973450568,23.214450864231576,73.39445355638111,18,9.379883185836489,3,6,103.27232922194037,23.214450864231576,0.0,0,1.133207789733818,1.1387284786017042,0.99716284481095,-0.22140941306013603,1.5297055973240679,1.2136944012275093,-0.19397720540689917
110012,Senanga,1986,4,22.049831551109275,17.603729451985124,26.895756803174198,30.00189995909501,66.71196029551454,55.675536607861176,82.93180739083729,0.21758179694172067,0.24127176950774604,23.803612695067788,25.604603618002212,54.93652872390118,18.996477481325275,45.29049610228878,7,7.8480755319858835,15,2,35.0288262152185,,0.0,0,0.514973400798168,0.8969495660270755,1.056469724964355,-0.13735825116827552,1.1651058746114455,1.4809987870580354,0.12347977599041512
